Typical Measured Spectrum of Semrock FF01-700/13 Optical Filter	
1007.6	1.0787e-06
1007.8	1.1052e-06
1008.0	1.1323e-06
1008.2	1.16e-06
1008.4	1.1885e-06
1008.6	1.2176e-06
1008.8	1.2475e-06
1009.0	1.278e-06
1009.2	1.3094e-06
1009.4	1.3409e-06
1009.6	1.337e-06
1009.8	1.3331e-06
1010.0	1.3293e-06
1010.2	1.3254e-06
1010.4	1.3215e-06
1010.6	1.3177e-06
1010.8	1.3139e-06
1011.0	1.3101e-06
1011.2	1.3062e-06
1011.4	1.3025e-06
1011.6	1.2987e-06
1011.8	1.2949e-06
1012.0	1.2911e-06
1012.2	1.2874e-06
1012.4	1.2836e-06
1012.6	1.2799e-06
1012.8	1.2762e-06
1013.0	1.2725e-06
1013.2	1.2688e-06
1013.4	1.258e-06
1013.6	1.2398e-06
1013.8	1.2219e-06
1014.0	1.2043e-06
1014.2	1.1869e-06
1014.4	1.1698e-06
1014.6	1.1529e-06
1014.8	1.1362e-06
1015.0	1.1198e-06
1015.2	1.1037e-06
1015.4	1.0877e-06
1015.6	1.072e-06
1015.8	1.0566e-06
1016.0	1.0413e-06
1016.2	1.0263e-06
1016.4	1.0115e-06
1016.6	9.9687e-07
1016.8	9.8249e-07
1017.0	9.683e-07
1017.2	9.5433e-07
1017.4	9.494e-07
1017.6	9.4481e-07
1017.8	9.4025e-07
1018.0	9.3571e-07
1018.2	9.3119e-07
1018.4	9.2669e-07
1018.6	9.2221e-07
1018.8	9.1776e-07
1019.0	9.1333e-07
1019.2	9.0892e-07
1019.4	9.0453e-07
1019.6	9.0016e-07
1019.8	8.9581e-07
1020.0	8.9148e-07
1020.2	8.8718e-07
1020.4	8.8289e-07
1020.6	8.7863e-07
1020.8	8.7439e-07
1021.0	8.7016e-07
1021.2	8.6734e-07
1021.4	8.6617e-07
1021.6	8.65e-07
1021.8	8.6384e-07
1022.0	8.6267e-07
1022.2	8.6151e-07
1022.4	8.6035e-07
1022.6	8.5919e-07
1022.8	8.5804e-07
1023.0	8.5688e-07
1023.2	8.5573e-07
1023.4	8.5458e-07
1023.6	8.5342e-07
1023.8	8.5228e-07
1024.0	8.5113e-07
1024.2	8.4998e-07
1024.4	8.4884e-07
1024.6	8.4769e-07
1024.8	8.4655e-07
1025.0	8.4541e-07
1025.2	8.7247e-07
1025.4	9.0039e-07
1025.6	9.2921e-07
1025.8	9.5895e-07
1026.0	9.8964e-07
1026.2	1.0213e-06
1026.4	1.054e-06
1026.6	1.0877e-06
1026.8	1.0887e-06
1027.0	1.0806e-06
1027.2	1.0725e-06
1027.4	1.0645e-06
1027.6	1.0565e-06
1027.8	1.0486e-06
1028.0	1.0408e-06
1028.2	1.033e-06
1028.4	1.0253e-06
1028.6	1.0176e-06
1028.8	1.01e-06
1029.0	1.0025e-06
1029.2	9.9497e-07
1029.4	9.8753e-07
1029.6	9.8015e-07
1029.8	9.7282e-07
1030.0	9.6555e-07
1030.2	9.5834e-07
1030.4	9.5117e-07
1030.6	9.4442e-07
1030.8	9.3865e-07
1031.0	9.3291e-07
1031.2	9.2721e-07
1031.4	9.2155e-07
1031.6	9.1592e-07
1031.8	9.1032e-07
1032.0	9.0476e-07
1032.2	8.9923e-07
1032.4	8.9374e-07
1032.6	8.8828e-07
1032.8	8.8286e-07
1033.0	8.7746e-07
1033.2	8.721e-07
1033.4	8.6677e-07
1033.6	8.6148e-07
1033.8	8.5622e-07
1034.0	8.5098e-07
1034.2	8.4579e-07
1034.4	8.4062e-07
1034.6	8.4204e-07
1034.8	8.455e-07
1035.0	8.4897e-07
1035.2	8.5246e-07
1035.4	8.5595e-07
1035.6	8.5947e-07
1035.8	8.63e-07
1036.0	8.6654e-07
1036.2	8.7009e-07
1036.4	8.7367e-07
1036.6	8.7725e-07
1036.8	8.8085e-07
1037.0	8.8447e-07
1037.2	8.881e-07
1037.4	8.9174e-07
1037.6	8.954e-07
1037.8	8.9908e-07
1038.0	9.0277e-07
1038.2	9.0648e-07
1038.4	9.0881e-07
1038.6	9.0741e-07
1038.8	9.06e-07
1039.0	9.0461e-07
1039.2	9.0321e-07
1039.4	9.0181e-07
1039.6	9.0042e-07
1039.8	8.9903e-07
1040.0	8.9764e-07
1040.2	8.9625e-07
1040.4	8.9487e-07
1040.6	8.9348e-07
1040.8	8.921e-07
1041.0	8.9073e-07
1041.2	8.8935e-07
1041.4	8.8797e-07
1041.6	8.866e-07
1041.8	8.8523e-07
1042.0	8.8387e-07
1042.2	8.825e-07
1042.4	8.9589e-07
1042.6	9.1362e-07
1042.8	9.317e-07
1043.0	9.5015e-07
1043.2	9.6895e-07
1043.4	9.8813e-07
1043.6	1.0077e-06
1043.8	1.0276e-06
1044.0	1.048e-06
1044.2	1.0687e-06
1044.4	1.0899e-06
1044.6	1.1114e-06
1044.8	1.1334e-06
1045.0	1.1559e-06
1045.2	1.1973e-06
1045.4	1.2403e-06
1045.6	1.2848e-06
1045.8	1.3308e-06
1046.0	1.3785e-06
1046.2	1.428e-06
1046.4	1.4792e-06
1046.6	1.5322e-06
1046.8	1.5644e-06
1047.0	1.5776e-06
1047.2	1.5909e-06
1047.4	1.6044e-06
1047.6	1.6179e-06
1047.8	1.6316e-06
1048.0	1.6454e-06
1048.2	1.6593e-06
1048.4	1.6733e-06
1048.6	1.6874e-06
1048.8	1.7017e-06
1049.0	1.7161e-06
1049.2	1.7306e-06
1049.4	1.7452e-06
1049.6	1.7599e-06
1049.8	1.7748e-06
1050.0	1.7898e-06
1050.2	1.8049e-06
1050.4	1.8202e-06
1050.6	1.8358e-06
1050.8	1.8555e-06
1051.0	1.8754e-06
1051.2	1.8955e-06
1051.4	1.9158e-06
1051.6	1.9364e-06
1051.8	1.9571e-06
1052.0	1.9781e-06
1052.2	1.9993e-06
1052.4	2.0208e-06
1052.6	2.0424e-06
1052.8	2.0643e-06
1053.0	2.0865e-06
1053.2	2.1088e-06
1053.4	2.1315e-06
1053.6	2.1543e-06
1053.8	2.1774e-06
1054.0	2.2008e-06
1054.2	2.2244e-06
1054.4	2.2482e-06
1054.6	2.2609e-06
1054.8	2.2653e-06
1055.0	2.2697e-06
1055.2	2.2741e-06
1055.4	2.2785e-06
1055.6	2.283e-06
1055.8	2.2874e-06
1056.0	2.2918e-06
1056.2	2.2963e-06
1056.4	2.3007e-06
1056.6	2.3052e-06
1056.8	2.3097e-06
1057.0	2.3142e-06
1057.2	2.3187e-06
1057.4	2.3232e-06
1057.6	2.3277e-06
1057.8	2.3322e-06
1058.0	2.3367e-06
1058.2	2.3412e-06
1058.4	2.3482e-06
1058.6	2.3749e-06
1058.8	2.4019e-06
1059.0	2.4292e-06
1059.2	2.4568e-06
1059.4	2.4847e-06
1059.6	2.5129e-06
1059.8	2.5415e-06
1060.0	2.5703e-06
1060.2	2.5995e-06
1060.4	2.6291e-06
1060.6	2.659e-06
1060.8	2.6892e-06
1061.0	2.7197e-06
1061.2	2.7506e-06
1061.4	2.7819e-06
1061.6	2.8135e-06
1061.8	2.8455e-06
1062.0	2.8778e-06
1062.2	2.9105e-06
1062.4	2.957e-06
1062.6	3.0115e-06
1062.8	3.0669e-06
1063.0	3.1234e-06
1063.2	3.181e-06
1063.4	3.2396e-06
1063.6	3.2992e-06
1063.8	3.36e-06
1064.0	3.4219e-06
1064.2	3.4849e-06
1064.4	3.5491e-06
1064.6	3.6145e-06
1064.8	3.6811e-06
1065.0	3.7489e-06
1065.2	4.1697e-06
1065.4	4.3866e-06
1065.6	4.6148e-06
1065.8	4.8549e-06
1066.0	5.1075e-06
1066.2	5.3732e-06
1066.4	5.6107e-06
1066.6	5.4969e-06
1066.8	5.3855e-06
1067.0	5.2764e-06
1067.2	5.1694e-06
1067.4	5.0646e-06
1067.6	4.9672e-06
1067.8	5.129e-06
1068.0	5.296e-06
1068.2	5.4685e-06
1068.4	5.6466e-06
1068.6	5.8305e-06
1068.8	6.0204e-06
1069.0	6.1173e-06
1069.2	6.2094e-06
1069.4	6.3029e-06
1069.6	6.3978e-06
1069.8	6.4941e-06
1070.0	6.5918e-06
1070.2	6.9579e-06
1070.4	7.3912e-06
1070.6	7.8514e-06
1070.8	8.3403e-06
1071.0	8.8597e-06
1071.2	9.4114e-06
1071.4	9.7759e-06
1071.6	1.0091e-05
1071.8	1.0415e-05
1072.0	1.0751e-05
1072.2	1.1097e-05
1072.4	1.1454e-05
1072.6	1.1993e-05
1072.8	1.2632e-05
1073.0	1.3306e-05
1073.2	1.4015e-05
1073.4	1.4763e-05
1073.6	1.555e-05
1073.8	1.6528e-05
1074.0	1.7663e-05
1074.2	1.8877e-05
1074.4	2.0173e-05
1074.6	2.1559e-05
1074.8	2.304e-05
1075.0	2.4615e-05
1075.2	2.6291e-05
1075.4	2.8081e-05
1075.6	2.9992e-05
1075.8	3.2034e-05
1076.0	3.4215e-05
1076.2	3.7011e-05
1076.4	4.06e-05
1076.6	4.4536e-05
1076.8	4.8854e-05
1077.0	5.3591e-05
1077.2	5.8788e-05
1077.4	6.5283e-05
1077.6	7.3814e-05
1077.8	8.3459e-05
1078.0	9.4365e-05
1078.2	1.067e-04
1078.4	1.2064e-04
1078.6	1.3703e-04
1078.8	1.5711e-04
1079.0	1.8012e-04
1079.2	2.0651e-04
1079.4	2.3677e-04
1079.6	2.7146e-04
1079.8	3.0773e-04
1080.0	3.3779e-04
1080.2	3.7078e-04
1080.4	4.0699e-04
1080.6	4.4675e-04
1080.8	4.9038e-04
1081.0	5.2459e-04
1081.2	5.0283e-04
1081.4	4.8198e-04
1081.6	4.6199e-04
1081.8	4.4283e-04
1082.0	4.2446e-04
1082.2	4.0424e-04
1082.4	3.672e-04
1082.6	3.3354e-04
1082.8	3.0298e-04
1083.0	2.7521e-04
1083.2	2.4999e-04
1083.4	2.2728e-04
1083.6	2.1012e-04
1083.8	1.9426e-04
1084.0	1.7959e-04
1084.2	1.6604e-04
1084.4	1.535e-04
1084.6	1.4191e-04
1084.8	1.3413e-04
1085.0	1.2681e-04
1085.2	1.1989e-04
1085.4	1.1335e-04
1085.6	1.0716e-04
1085.8	1.0131e-04
1086.0	9.7395e-05
1086.2	9.3765e-05
1086.4	9.027e-05
1086.6	8.6905e-05
1086.8	8.3666e-05
1087.0	8.0548e-05
1087.2	7.877e-05
1087.4	7.7237e-05
1087.6	7.5734e-05
1087.8	7.426e-05
1088.0	7.2815e-05
1088.2	7.1397e-05
1088.4	7.0929e-05
1088.6	7.0708e-05
1088.8	7.0488e-05
1089.0	7.0269e-05
1089.2	7.005e-05
1089.4	6.9832e-05
1089.6	7.0008e-05
1089.8	7.0335e-05
1090.0	7.0663e-05
1090.2	6.9823e-05
1090.4	6.8993e-05
1090.6	6.8173e-05
1090.8	6.7363e-05
1091.0	6.6562e-05
1091.2	6.7016e-05
1091.4	6.8376e-05
1091.6	6.9763e-05
1091.8	7.1179e-05
1092.0	7.2624e-05
1092.2	7.4097e-05
1092.4	7.5055e-05
1092.6	7.5976e-05
1092.8	7.6909e-05
1093.0	7.7853e-05
1093.2	7.8809e-05
1093.4	8.019e-05
1093.6	8.2838e-05
1093.8	8.5574e-05
1094.0	8.8399e-05
1094.2	9.1318e-05
1094.4	9.4333e-05
1094.6	9.6746e-05
1094.8	9.8722e-05
1095.0	1.0074e-04
1095.2	1.028e-04
1095.4	1.049e-04
1095.6	1.0704e-04
1095.8	1.1163e-04
1096.0	1.1663e-04
1096.2	1.2186e-04
1096.4	1.2732e-04
1096.6	1.3302e-04
1096.8	1.3859e-04
1097.0	1.4327e-04
1097.2	1.4811e-04
1097.4	1.5312e-04
1097.6	1.5829e-04
1097.8	1.6364e-04
1098.0	1.7036e-04
1098.2	1.7817e-04
1098.4	1.8635e-04
1098.6	1.949e-04
1098.8	2.0384e-04
1099.0	2.1319e-04
1099.2	2.2505e-04
1099.4	2.377e-04
1099.6	2.5106e-04
1099.8	2.6518e-04
1100.0	2.8009e-04
1100.2	2.959e-04
1100.4	3.1278e-04
1100.6	3.3062e-04
1100.8	3.4948e-04
1101.0	3.6942e-04
1101.2	3.9049e-04
1101.4	4.1211e-04
1101.6	4.345e-04
1101.8	4.5811e-04
1102.0	4.83e-04
1102.2	5.0925e-04
1102.4	5.3692e-04
1102.6	5.7157e-04
1102.8	6.0867e-04
1103.0	6.4817e-04
1103.2	6.9025e-04
1103.4	7.3505e-04
1103.6	7.8009e-04
1103.8	8.216e-04
1104.0	8.6533e-04
1104.2	9.1139e-04
1104.4	9.5989e-04
1104.6	0.00101
1104.8	0.00105
1105.0	0.00109
1105.2	0.00112
1105.4	0.00116
1105.6	0.0012
1105.8	0.00123
1106.0	0.00125
1106.2	0.00127
1106.4	0.00129
1106.6	0.00131
1106.8	0.00134
1107.0	0.00135
1107.2	0.00135
1107.4	0.00135
1107.6	0.00135
1107.8	0.00135
1108.0	0.00135
1108.2	0.00134
1108.4	0.00132
1108.6	0.00131
1108.8	0.0013
1109.0	0.00128
1109.2	0.00127
1109.4	0.00125
1109.6	0.00124
1109.8	0.00122
1110.0	0.00121
1110.2	0.00119
1110.4	0.00118
1110.6	0.00116
1110.8	0.00115
1111.0	0.00114
1111.2	0.00113
1111.4	0.00112
1111.6	0.00111
1111.8	0.00111
1112.0	0.0011
1112.2	0.00109
1112.4	0.00109
1112.6	0.00108
1112.8	0.00108
1113.0	0.00108
1113.2	0.00108
1113.4	0.00108
1113.6	0.00107
1113.8	0.00108
1114.0	0.00109
1114.2	0.0011
1114.4	0.0011
1114.6	0.00111
1114.8	0.00112
1115.0	0.00113
1115.2	0.00115
1115.4	0.00116
1115.6	0.00117
1115.8	0.00118
1116.0	0.0012
1116.2	0.00122
1116.4	0.00124
1116.6	0.00127
1116.8	0.00129
1117.0	0.00131
1117.2	0.00134
1117.4	0.00138
1117.6	0.00142
1117.8	0.00146
1118.0	0.0015
1118.2	0.00154
1118.4	0.00159
1118.6	0.00164
1118.8	0.0017
1119.0	0.00176
1119.2	0.00182
1119.4	0.00188
1119.6	0.00194
1119.8	0.00201
1120.0	0.00208
1120.2	0.00215
1120.4	0.00222
1120.6	0.00221
1120.8	0.00215
1121.0	0.00208
1121.2	0.00219
1121.4	0.00231
1121.6	0.00243
1121.8	0.00256
1122.0	0.00269
1122.2	0.00284
1122.4	0.00299
1122.6	0.00314
1122.8	0.00331
1123.0	0.00348
1123.2	0.0037
1123.4	0.00393
1123.6	0.00417
1123.8	0.00443
1124.0	0.0047
1124.2	0.005
1124.4	0.00533
1124.6	0.00568
1124.8	0.00605
1125.0	0.00644
1125.2	0.00693
1125.4	0.00746
1125.6	0.00803
1125.8	0.00865
1126.0	0.00931
1126.2	0.01008
1126.4	0.01092
1126.6	0.01183
1126.8	0.01281
1127.0	0.01387
1127.2	0.01509
1127.4	0.01641
1127.6	0.01785
1127.8	0.01942
1128.0	0.02112
1128.2	0.0231
1128.4	0.02527
1128.6	0.02763
1128.8	0.03022
1129.0	0.03305
1129.2	0.03603
1129.4	0.03928
1129.6	0.04283
1129.8	0.04669
1130.0	0.05088
1130.2	0.0547
1130.4	0.0588
1130.6	0.06321
1130.8	0.06796
1131.0	0.07301
1131.2	0.07646
1131.4	0.08008
1131.6	0.08387
1131.8	0.08784
1132.0	0.09197
1132.2	0.09343
1132.4	0.09491
1132.6	0.09642
1132.8	0.09796
1133.0	0.09945
1133.2	0.09922
1133.4	0.09899
1133.6	0.09875
1133.8	0.09852
1134.0	0.09828
1134.2	0.09762
1134.4	0.09697
1134.6	0.09632
1134.8	0.09567
1135.0	0.09504
1135.2	0.0945
1135.4	0.09396
1135.6	0.09343
1135.8	0.0929
1136.0	0.09238
1136.2	0.09211
1136.4	0.09184
1136.6	0.09157
1136.8	0.0913
1137.0	0.09104
1137.2	0.09146
1137.4	0.09188
1137.6	0.0923
1137.8	0.09273
1138.0	0.09318
1138.2	0.09416
1138.4	0.09516
1138.6	0.09617
1138.8	0.09719
1139.0	0.09822
1139.2	0.0994
1139.4	0.1006
1139.6	0.10182
1139.8	0.10304
1140.0	0.10429
1140.2	0.10565
1140.4	0.10702
1140.6	0.10841
1140.8	0.10982
1141.0	0.11125
1141.2	0.11269
1141.4	0.11414
1141.6	0.11561
1141.8	0.1171
1142.0	0.1186
1142.2	0.1195
1142.4	0.12042
1142.6	0.12134
1142.8	0.12226
1143.0	0.12319
1143.2	0.12339
1143.4	0.12359
1143.6	0.1238
1143.8	0.124
1144.0	0.12419
1144.2	0.12399
1144.4	0.12378
1144.6	0.12358
1144.8	0.12338
1145.0	0.12316
1145.2	0.12255
1145.4	0.12193
1145.6	0.12132
1145.8	0.12072
1146.0	0.12011
1146.2	0.11925
1146.4	0.1184
1146.6	0.11755
1146.8	0.11671
1147.0	0.11588
1147.2	0.11524
1147.4	0.1146
1147.6	0.11396
1147.8	0.11333
1148.0	0.11272
1148.2	0.11249
1148.4	0.11227
1148.6	0.11204
1148.8	0.11182
1149.0	0.1116
1149.2	0.11171
1149.4	0.11181
1149.6	0.11192
1149.8	0.11203
1150.0	0.11214
1150.2	0.11288
1150.4	0.11363
1150.6	0.11438
1150.8	0.11513
1151.0	0.1159
1151.2	0.11766
1151.4	0.11945
1151.6	0.12126
1151.8	0.1231
1152.0	0.12499
1152.2	0.12719
1152.4	0.12944
1152.6	0.13173
1152.8	0.13406
1153.0	0.13648
1153.2	0.14042
1153.4	0.14446
1153.6	0.14863
1153.8	0.15291
1154.0	0.15736
1154.2	0.16307
1154.4	0.16899
1154.6	0.17512
1154.8	0.18148
1155.0	0.1881
1155.2	0.19632
1155.4	0.2049
1155.6	0.21385
1155.8	0.22319
1156.0	0.23299
1156.2	0.24577
1156.4	0.25926
1156.6	0.27349
1156.8	0.28849
1157.0	0.30436
1157.2	0.32294
1157.4	0.34266
1157.6	0.36358
1157.8	0.38577
1158.0	0.40934
1158.2	0.43631
1158.4	0.46505
1158.6	0.49568
1158.8	0.52834
1159.0	0.56312
1159.2	0.59475
1159.4	0.62816
1159.6	0.66345
1159.8	0.70072
1160.0	0.73924
1160.2	0.76119
1160.4	0.7838
1160.6	0.80708
1160.8	0.83104
1161.0	0.85422
1161.2	0.84594
1161.4	0.83773
1161.6	0.8296
1161.8	0.82155
1162.0	0.8126
1162.2	0.78068
1162.4	0.75002
1162.6	0.72057
1162.8	0.69227
1163.0	0.66477
1163.2	0.63208
1163.4	0.601
1163.6	0.57144
1163.8	0.54334
1164.0	0.51663
1164.2	0.49134
1164.4	0.46729
1164.6	0.44441
1164.8	0.42266
1165.0	0.4021
1165.2	0.38567
1165.4	0.36991
1165.6	0.35479
1165.8	0.34029
1166.0	0.32647
1166.2	0.31522
1166.4	0.30435
1166.6	0.29386
1166.8	0.28373
1167.0	0.27407
1167.2	0.2671
1167.4	0.2603
1167.6	0.25368
1167.8	0.24723
1168.0	0.24102
1168.2	0.23663
1168.4	0.23231
1168.6	0.22807
1168.8	0.22391
1169.0	0.21991
1169.2	0.21765
1169.4	0.21542
1169.6	0.2132
1169.8	0.21102
1170.0	0.20891
1170.2	0.20787
1170.4	0.20683
1170.6	0.20581
1170.8	0.20478
1171.0	0.20377
1171.2	0.20419
1171.4	0.20461
1171.6	0.20503
1171.8	0.20545
1172.0	0.20588
1172.2	0.20702
1172.4	0.20817
1172.6	0.20932
1172.8	0.21048
1173.0	0.21167
1173.2	0.21406
1173.4	0.21648
1173.6	0.21893
1173.8	0.2214
1174.0	0.22391
1174.2	0.22671
1174.4	0.22954
1174.6	0.23241
1174.8	0.23531
1175.0	0.23828
1175.2	0.24207
1175.4	0.24593
1175.6	0.24984
1175.8	0.25382
1176.0	0.25781
1176.2	0.26075
1176.4	0.26373
1176.6	0.26674
1176.8	0.26978
1177.0	0.27286
1177.2	0.27591
1177.4	0.279
1177.6	0.28213
1177.8	0.28528
1178.0	0.28844
1178.2	0.28931
1178.4	0.29019
1178.6	0.29106
1178.8	0.29194
1179.0	0.29279
1179.2	0.29228
1179.4	0.29176
1179.6	0.29125
1179.8	0.29074
1180.0	0.29014
1180.2	0.28712
1180.4	0.28414
1180.6	0.28119
1180.8	0.27827
1181.0	0.27532
1181.2	0.27136
1181.4	0.26746
1181.6	0.26361
1181.8	0.25982
1182.0	0.25607
1182.2	0.25167
1182.4	0.24735
1182.6	0.24311
1182.8	0.23894
1183.0	0.23481
1183.2	0.23005
1183.4	0.22537
1183.6	0.2208
1183.8	0.21631
1184.0	0.21196
1184.2	0.20842
1184.4	0.20494
1184.6	0.20151
1184.8	0.19815
1185.0	0.19484
1185.2	0.19151
1185.4	0.18825
1185.6	0.18504
1185.8	0.18188
1186.0	0.17881
1186.2	0.1765
1186.4	0.17423
1186.6	0.17199
1186.8	0.16977
1187.0	0.16761
1187.2	0.16604
1187.4	0.16448
1187.6	0.16294
1187.8	0.16141
1188.0	0.1599
1188.2	0.15894
1188.4	0.15798
1188.6	0.15703
1188.8	0.15608
1189.0	0.15517
1189.2	0.1552
1189.4	0.15523
1189.6	0.15526
1189.8	0.15529
1190.0	0.15534
1190.2	0.15573
1190.4	0.15612
1190.6	0.15651
1190.8	0.1569
1191.0	0.15731
1191.2	0.15862
1191.4	0.15995
1191.6	0.16129
1191.8	0.16264
1192.0	0.16403
1192.2	0.16626
1192.4	0.16852
1192.6	0.17081
1192.8	0.17313
1193.0	0.1755
1193.2	0.17849
1193.4	0.18153
1193.6	0.18462
1193.8	0.18776
1194.0	0.19101
1194.2	0.19552
1194.4	0.20014
1194.6	0.20487
1194.8	0.20971
1195.0	0.21468
1195.2	0.22062
1195.4	0.22673
1195.6	0.23301
1195.8	0.23946
1196.0	0.24613
1196.2	0.25423
1196.4	0.26259
1196.6	0.27122
1196.8	0.28014
1197.0	0.28937
1197.2	0.30005
1197.4	0.31113
1197.6	0.32261
1197.8	0.33452
1198.0	0.34689
1198.2	0.36034
1198.4	0.37431
1198.6	0.38882
1198.8	0.4039
1199.0	0.41956
1199.2	0.43614
1199.4	0.45338
1199.6	0.4713
1199.8	0.48993
1200.0	0.5093
