Typical Measured Spectrum of Semrock FF01-795/150 Optical Filter	
1029.4	1.1119e-07
1029.6	1.0771e-07
1029.8	1.0553e-07
1030.0	1.0522e-07
1030.2	1.0491e-07
1030.4	1.046e-07
1030.6	1.043e-07
1030.8	1.0399e-07
1031.0	1.0369e-07
1031.2	1.0339e-07
1031.4	1.0309e-07
1031.6	1.0278e-07
1031.8	1.0248e-07
1032.0	1.0219e-07
1032.2	1.0189e-07
1032.4	1.0159e-07
1032.6	1.0129e-07
1032.8	1.01e-07
1033.0	1.007e-07
1033.2	1.0041e-07
1033.4	9.8275e-08
1033.6	9.4649e-08
1033.8	9.1157e-08
1034.0	8.7793e-08
1034.2	8.4554e-08
1034.4	8.1434e-08
1034.6	7.843e-08
1034.8	7.5536e-08
1035.0	7.2749e-08
1035.2	7.0064e-08
1035.4	6.7479e-08
1035.6	6.4989e-08
1035.8	6.2591e-08
1036.0	6.0282e-08
1036.2	5.8058e-08
1036.4	5.5916e-08
1036.6	5.3852e-08
1036.8	5.1865e-08
1037.0	5.2655e-08
1037.2	5.4708e-08
1037.4	5.6841e-08
1037.6	5.9057e-08
1037.8	6.1359e-08
1038.0	6.3751e-08
1038.2	6.6237e-08
1038.4	6.8819e-08
1038.6	7.1502e-08
1038.8	7.429e-08
1039.0	7.7186e-08
1039.2	8.0195e-08
1039.4	8.3321e-08
1039.6	8.657e-08
1039.8	8.9945e-08
1040.0	9.3451e-08
1040.2	9.7095e-08
1040.4	1.0088e-07
1040.6	1.0137e-07
1040.8	1.013e-07
1041.0	1.0124e-07
1041.2	1.0117e-07
1041.4	1.0111e-07
1041.6	1.0104e-07
1041.8	1.0098e-07
1042.0	1.0091e-07
1042.2	1.0085e-07
1042.4	1.0078e-07
1042.6	1.0072e-07
1042.8	1.0066e-07
1043.0	1.0059e-07
1043.2	1.0053e-07
1043.4	1.0046e-07
1043.6	1.004e-07
1043.8	1.0033e-07
1044.0	1.0027e-07
1044.2	1.0027e-07
1044.4	1.0027e-07
1044.6	1.0027e-07
1044.8	1.0027e-07
1045.0	1.0027e-07
1045.2	1.0027e-07
1045.4	1.0027e-07
1045.6	1.0027e-07
1045.8	1.0027e-07
1046.0	1.0027e-07
1046.2	1.0027e-07
1046.4	1.0027e-07
1046.6	1.0027e-07
1046.8	1.0027e-07
1047.0	1.0027e-07
1047.2	1.0027e-07
1047.4	1.0027e-07
1047.6	1.0027e-07
1047.8	1.0027e-07
1048.0	1.0027e-07
1048.2	1.0027e-07
1048.4	1.0027e-07
1048.6	1.0027e-07
1048.8	1.0027e-07
1049.0	1.0027e-07
1049.2	1.0027e-07
1049.4	1.0027e-07
1049.6	1.0027e-07
1049.8	1.0027e-07
1050.0	1.0027e-07
1050.2	1.0027e-07
1050.4	1.0027e-07
1050.6	1.0027e-07
1050.8	1.0027e-07
1051.0	1.0027e-07
1051.2	1.0027e-07
1051.4	1.0027e-07
1051.6	1.0027e-07
1051.8	1.0027e-07
1052.0	1.0027e-07
1052.2	1.0027e-07
1052.4	1.0027e-07
1052.6	1.0027e-07
1052.8	1.0027e-07
1053.0	1.0027e-07
1053.2	1.0027e-07
1053.4	1.0151e-07
1053.6	1.0535e-07
1053.8	1.0933e-07
1054.0	1.1346e-07
1054.2	1.1775e-07
1054.4	1.2221e-07
1054.6	1.2683e-07
1054.8	1.3162e-07
1055.0	1.366e-07
1055.2	1.4176e-07
1055.4	1.4712e-07
1055.6	1.5269e-07
1055.8	1.5846e-07
1056.0	1.6445e-07
1056.2	1.7067e-07
1056.4	1.7712e-07
1056.6	1.8382e-07
1056.8	1.9077e-07
1057.0	1.9282e-07
1057.2	1.901e-07
1057.4	1.8742e-07
1057.6	1.8478e-07
1057.8	1.8217e-07
1058.0	1.796e-07
1058.2	1.7707e-07
1058.4	1.7457e-07
1058.6	1.7211e-07
1058.8	1.6968e-07
1059.0	1.6729e-07
1059.2	1.6493e-07
1059.4	1.6261e-07
1059.6	1.6031e-07
1059.8	1.5805e-07
1060.0	1.5582e-07
1060.2	1.5363e-07
1060.4	1.5146e-07
1060.6	1.3592e-07
1060.8	1.1738e-07
1061.0	1.0136e-07
1061.2	8.7534e-08
1061.4	7.5592e-08
1061.6	6.5279e-08
1061.8	5.6373e-08
1062.0	4.8682e-08
1062.2	4.204e-08
1062.4	3.6305e-08
1062.6	3.1352e-08
1062.8	2.7074e-08
1063.0	2.3381e-08
1063.2	2.0191e-08
1063.4	1.7436e-08
1063.6	1.5057e-08
1063.8	1.3003e-08
1064.0	1.1229e-08
1064.2	1.1306e-08
1064.4	1.1557e-08
1064.6	1.1814e-08
1064.8	1.2077e-08
1065.0	1.2345e-08
1065.2	1.5591e-08
1065.4	1.9689e-08
1065.6	2.4865e-08
1065.8	3.1401e-08
1066.0	3.9656e-08
1066.2	5.0081e-08
1066.4	5.0135e-08
1066.6	4.6639e-08
1066.8	4.3387e-08
1067.0	4.0362e-08
1067.2	3.7548e-08
1067.4	3.493e-08
1067.6	3.2495e-08
1067.8	3.0229e-08
1068.0	2.8121e-08
1068.2	2.616e-08
1068.4	2.4336e-08
1068.6	2.2639e-08
1068.8	2.1061e-08
1069.0	1.9592e-08
1069.2	1.8226e-08
1069.4	1.6956e-08
1069.6	1.5773e-08
1069.8	1.4674e-08
1070.0	1.6492e-08
1070.2	1.8721e-08
1070.4	2.1252e-08
1070.6	2.4125e-08
1070.8	2.7386e-08
1071.0	3.1088e-08
1071.2	3.529e-08
1071.4	4.0061e-08
1071.6	4.5476e-08
1071.8	5.1623e-08
1072.0	5.8601e-08
1072.2	6.6523e-08
1072.4	7.5515e-08
1072.6	8.5723e-08
1072.8	9.731e-08
1073.0	1.1046e-07
1073.2	1.254e-07
1073.4	1.4035e-07
1073.6	1.4501e-07
1073.8	1.4982e-07
1074.0	1.5479e-07
1074.2	1.5993e-07
1074.4	1.6523e-07
1074.6	1.7072e-07
1074.8	1.7638e-07
1075.0	1.8223e-07
1075.2	1.8828e-07
1075.4	1.9453e-07
1075.6	2.0098e-07
1075.8	2.0765e-07
1076.0	2.1454e-07
1076.2	2.2166e-07
1076.4	2.2902e-07
1076.6	2.3661e-07
1076.8	2.4447e-07
1077.0	2.5249e-07
1077.2	2.6061e-07
1077.4	2.6898e-07
1077.6	2.7763e-07
1077.8	2.8656e-07
1078.0	2.9577e-07
1078.2	3.0528e-07
1078.4	3.151e-07
1078.6	3.2523e-07
1078.8	3.3568e-07
1079.0	3.4648e-07
1079.2	3.5762e-07
1079.4	3.6912e-07
1079.6	3.8098e-07
1079.8	3.9323e-07
1080.0	4.0588e-07
1080.2	4.1893e-07
1080.4	4.3239e-07
1080.6	4.5326e-07
1080.8	4.805e-07
1081.0	5.0938e-07
1081.2	5.3999e-07
1081.4	5.7243e-07
1081.6	6.0683e-07
1081.8	6.433e-07
1082.0	6.8195e-07
1082.2	7.2293e-07
1082.4	7.6638e-07
1082.6	8.1243e-07
1082.8	8.6125e-07
1083.0	9.13e-07
1083.2	9.6787e-07
1083.4	1.026e-06
1083.6	1.0877e-06
1083.8	1.153e-06
1084.0	1.2223e-06
1084.2	1.2498e-06
1084.4	1.2672e-06
1084.6	1.2848e-06
1084.8	1.3026e-06
1085.0	1.3207e-06
1085.2	1.339e-06
1085.4	1.3576e-06
1085.6	1.3764e-06
1085.8	1.3955e-06
1086.0	1.4148e-06
1086.2	1.4345e-06
1086.4	1.4544e-06
1086.6	1.4746e-06
1086.8	1.495e-06
1087.0	1.5158e-06
1087.2	1.5368e-06
1087.4	1.5581e-06
1087.6	1.5742e-06
1087.8	1.4773e-06
1088.0	1.3862e-06
1088.2	1.3008e-06
1088.4	1.2207e-06
1088.6	1.1455e-06
1088.8	1.0749e-06
1089.0	1.0087e-06
1089.2	9.4653e-07
1089.4	8.8821e-07
1089.6	8.3349e-07
1089.8	7.8214e-07
1090.0	7.3395e-07
1090.2	5.7158e-07
1090.4	4.4513e-07
1090.6	3.4666e-07
1090.8	2.6997e-07
1091.0	2.1024e-07
1091.2	1.6373e-07
1091.4	1.4238e-07
1091.6	1.4462e-07
1091.8	1.4691e-07
1092.0	1.4923e-07
1092.2	1.5158e-07
1092.4	1.5398e-07
1092.6	1.5641e-07
1092.8	1.5888e-07
1093.0	1.6139e-07
1093.2	1.6394e-07
1093.4	1.6652e-07
1093.6	1.6915e-07
1093.8	1.7183e-07
1094.0	1.7454e-07
1094.2	1.7729e-07
1094.4	1.8009e-07
1094.6	1.8294e-07
1094.8	1.8583e-07
1095.0	1.9735e-07
1095.2	2.1489e-07
1095.4	2.34e-07
1095.6	2.548e-07
1095.8	2.7746e-07
1096.0	3.0212e-07
1096.2	3.2898e-07
1096.4	3.5823e-07
1096.6	3.9008e-07
1096.8	4.2476e-07
1097.0	4.6253e-07
1097.2	5.0365e-07
1097.4	5.4843e-07
1097.6	5.9718e-07
1097.8	6.5028e-07
1098.0	7.0809e-07
1098.2	7.7104e-07
1098.4	8.396e-07
1098.6	8.7588e-07
1098.8	9.0815e-07
1099.0	9.4161e-07
1099.2	9.763e-07
1099.4	1.0123e-06
1099.6	1.0496e-06
1099.8	1.0882e-06
1100.0	1.1283e-06
1100.2	1.1699e-06
1100.4	1.213e-06
1100.6	1.2577e-06
1100.8	1.304e-06
1101.0	1.3521e-06
1101.2	1.4019e-06
1101.4	1.4536e-06
1101.6	1.5071e-06
1101.8	1.5626e-06
1102.0	1.6005e-06
1102.2	1.4923e-06
1102.4	1.3913e-06
1102.6	1.2972e-06
1102.8	1.2094e-06
1103.0	1.1276e-06
1103.2	1.0513e-06
1103.4	9.8021e-07
1103.6	9.1389e-07
1103.8	8.5207e-07
1104.0	7.9443e-07
1104.2	7.4068e-07
1104.4	6.9057e-07
1104.6	6.4386e-07
1104.8	6.003e-07
1105.0	5.5969e-07
1105.2	5.2182e-07
1105.4	4.8652e-07
1105.6	4.4411e-07
1105.8	3.9105e-07
1106.0	3.4433e-07
1106.2	3.0319e-07
1106.4	2.6697e-07
1106.6	2.3508e-07
1106.8	2.0699e-07
1107.0	1.8226e-07
1107.2	1.6049e-07
1107.4	1.4131e-07
1107.6	1.2443e-07
1107.8	1.0956e-07
1108.0	9.6474e-08
1108.2	8.4948e-08
1108.4	7.4799e-08
1108.6	6.5863e-08
1108.8	5.7994e-08
1109.0	5.1065e-08
1109.2	5.0186e-08
1109.4	5.261e-08
1109.6	5.5151e-08
1109.8	5.7814e-08
1110.0	6.0606e-08
1110.2	6.3533e-08
1110.4	6.6601e-08
1110.6	6.9818e-08
1110.8	7.319e-08
1111.0	7.6724e-08
1111.2	8.043e-08
1111.4	8.4314e-08
1111.6	8.8386e-08
1111.8	9.2654e-08
1112.0	9.7129e-08
1112.2	1.0182e-07
1112.4	1.0674e-07
1112.6	1.1189e-07
1112.8	1.2666e-07
1113.0	1.4461e-07
1113.2	1.651e-07
1113.4	1.885e-07
1113.6	2.1521e-07
1113.8	2.457e-07
1114.0	2.8052e-07
1114.2	3.2027e-07
1114.4	3.6566e-07
1114.6	4.1747e-07
1114.8	4.7663e-07
1115.0	5.4417e-07
1115.2	6.2128e-07
1115.4	7.0932e-07
1115.6	8.0983e-07
1115.8	9.2459e-07
1116.0	1.0556e-06
1116.2	1.1757e-06
1116.4	1.1742e-06
1116.6	1.1727e-06
1116.8	1.1712e-06
1117.0	1.1697e-06
1117.2	1.1683e-06
1117.4	1.1668e-06
1117.6	1.1653e-06
1117.8	1.1638e-06
1118.0	1.1623e-06
1118.2	1.1608e-06
1118.4	1.1594e-06
1118.6	1.1579e-06
1118.8	1.1564e-06
1119.0	1.1549e-06
1119.2	1.1535e-06
1119.4	1.152e-06
1119.6	1.1505e-06
1119.8	3.3213e-06
1120.0	3.0988e-05
1120.2	3.0031e-05
1120.4	2.9105e-05
1120.6	2.8206e-05
1120.8	2.7336e-05
1121.0	2.6492e-05
1121.2	2.5675e-05
1121.4	2.4882e-05
1121.6	2.4114e-05
1121.8	2.337e-05
1122.0	2.2649e-05
1122.2	2.195e-05
1122.4	2.1273e-05
1122.6	2.0616e-05
1122.8	1.998e-05
1123.0	1.9363e-05
1123.2	1.8766e-05
1123.4	1.8186e-05
1123.6	1.7625e-05
1123.8	1.7081e-05
1124.0	1.6554e-05
1124.2	1.6043e-05
1124.4	1.5548e-05
1124.6	1.5068e-05
1124.8	1.4603e-05
1125.0	1.4153e-05
1125.2	1.4463e-05
1125.4	1.478e-05
1125.6	1.5104e-05
1125.8	1.5435e-05
1126.0	1.5773e-05
1126.2	1.6119e-05
1126.4	1.6472e-05
1126.6	1.6833e-05
1126.8	1.7202e-05
1127.0	1.7579e-05
1127.2	1.7964e-05
1127.4	1.8358e-05
1127.6	1.876e-05
1127.8	1.9171e-05
1128.0	1.9591e-05
1128.2	2.0021e-05
1128.4	2.046e-05
1128.6	2.0908e-05
1128.8	2.1366e-05
1129.0	2.1835e-05
1129.2	2.2313e-05
1129.4	2.2802e-05
1129.6	2.3302e-05
1129.8	2.3813e-05
1130.0	2.4335e-05
1130.2	2.4747e-05
1130.4	2.5166e-05
1130.6	2.5592e-05
1130.8	2.6026e-05
1131.0	2.6467e-05
1131.2	2.6915e-05
1131.4	2.7371e-05
1131.6	2.7834e-05
1131.8	2.8306e-05
1132.0	2.8785e-05
1132.2	2.9273e-05
1132.4	2.9769e-05
1132.6	3.0273e-05
1132.8	3.0786e-05
1133.0	3.1307e-05
1133.2	3.1837e-05
1133.4	3.2377e-05
1133.6	3.2925e-05
1133.8	3.3483e-05
1134.0	3.405e-05
1134.2	3.4627e-05
1134.4	3.5213e-05
1134.6	3.581e-05
1134.8	3.6416e-05
1135.0	3.7033e-05
1135.2	3.4586e-05
1135.4	3.2301e-05
1135.6	3.0167e-05
1135.8	2.8173e-05
1136.0	2.6312e-05
1136.2	2.4573e-05
1136.4	2.295e-05
1136.6	2.1433e-05
1136.8	2.0017e-05
1137.0	1.8695e-05
1137.2	1.7459e-05
1137.4	1.6306e-05
1137.6	1.5228e-05
1137.8	1.4222e-05
1138.0	1.3282e-05
1138.2	1.2405e-05
1138.4	1.1585e-05
1138.6	1.082e-05
1138.8	1.0105e-05
1139.0	9.4371e-06
1139.2	8.8136e-06
1139.4	8.2312e-06
1139.6	7.6873e-06
1139.8	7.1794e-06
1140.0	6.705e-06
1140.2	7.237e-06
1140.4	7.8112e-06
1140.6	8.4309e-06
1140.8	9.0998e-06
1141.0	9.8218e-06
1141.2	1.0601e-05
1141.4	1.1442e-05
1141.6	1.235e-05
1141.8	1.333e-05
1142.0	1.4387e-05
1142.2	1.5529e-05
1142.4	1.6761e-05
1142.6	1.8091e-05
1142.8	1.9526e-05
1143.0	2.1075e-05
1143.2	2.2747e-05
1143.4	2.4552e-05
1143.6	2.65e-05
1143.8	2.8602e-05
1144.0	3.0872e-05
1144.2	3.3321e-05
1144.4	3.5965e-05
1144.6	3.8818e-05
1144.8	4.1898e-05
1145.0	4.5222e-05
1145.2	4.4588e-05
1145.4	4.3963e-05
1145.6	4.3347e-05
1145.8	4.2739e-05
1146.0	4.214e-05
1146.2	4.1549e-05
1146.4	4.0967e-05
1146.6	4.0392e-05
1146.8	3.9826e-05
1147.0	3.9268e-05
1147.2	3.8717e-05
1147.4	3.8175e-05
1147.6	3.7639e-05
1147.8	3.7112e-05
1148.0	3.6591e-05
1148.2	3.6079e-05
1148.4	3.5573e-05
1148.6	3.5074e-05
1148.8	3.4582e-05
1149.0	3.4098e-05
1149.2	3.362e-05
1149.4	3.3148e-05
1149.6	3.2684e-05
1149.8	3.2225e-05
1150.0	3.1774e-05
1150.2	3.1851e-05
1150.4	3.1929e-05
1150.6	3.2006e-05
1150.8	3.2084e-05
1151.0	3.2162e-05
1151.2	3.224e-05
1151.4	3.2319e-05
1151.6	3.2397e-05
1151.8	3.2476e-05
1152.0	3.2555e-05
1152.2	3.2635e-05
1152.4	3.2714e-05
1152.6	3.2793e-05
1152.8	3.2873e-05
1153.0	3.2953e-05
1153.2	3.3033e-05
1153.4	3.3114e-05
1153.6	3.3194e-05
1153.8	3.3275e-05
1154.0	3.3356e-05
1154.2	3.3437e-05
1154.4	3.3519e-05
1154.6	3.36e-05
1154.8	3.3682e-05
1155.0	3.3764e-05
1155.2	3.4116e-05
1155.4	3.4473e-05
1155.6	3.4833e-05
1155.8	3.5196e-05
1156.0	3.5564e-05
1156.2	3.5935e-05
1156.4	3.631e-05
1156.6	3.6689e-05
1156.8	3.7073e-05
1157.0	3.746e-05
1157.2	3.7851e-05
1157.4	3.8246e-05
1157.6	3.8645e-05
1157.8	3.9049e-05
1158.0	3.9457e-05
1158.2	3.9869e-05
1158.4	4.0285e-05
1158.6	4.0705e-05
1158.8	4.113e-05
1159.0	4.156e-05
1159.2	4.1994e-05
1159.4	4.2432e-05
1159.6	4.2875e-05
1159.8	4.3323e-05
1160.0	4.3775e-05
1160.2	4.2985e-05
1160.4	4.2209e-05
1160.6	4.1447e-05
1160.8	4.0698e-05
1161.0	3.9963e-05
1161.2	3.9242e-05
1161.4	3.8533e-05
1161.6	3.7837e-05
1161.8	3.7154e-05
1162.0	3.6483e-05
1162.2	3.5824e-05
1162.4	3.5178e-05
1162.6	3.4542e-05
1162.8	3.3919e-05
1163.0	3.3306e-05
1163.2	3.2705e-05
1163.4	3.2114e-05
1163.6	3.1534e-05
1163.8	3.0965e-05
1164.0	3.0406e-05
1164.2	2.9857e-05
1164.4	2.9318e-05
1164.6	2.8788e-05
1164.8	2.8268e-05
1165.0	2.7758e-05
1165.2	2.6167e-05
1165.4	2.4667e-05
1165.6	2.3254e-05
1165.8	2.1921e-05
1166.0	2.0665e-05
1166.2	1.948e-05
1166.4	1.8364e-05
1166.6	1.7311e-05
1166.8	1.6319e-05
1167.0	1.5384e-05
1167.2	1.4502e-05
1167.4	1.3671e-05
1167.6	1.2887e-05
1167.8	1.2149e-05
1168.0	1.1453e-05
1168.2	1.0796e-05
1168.4	1.0177e-05
1168.6	9.5942e-06
1168.8	9.0443e-06
1169.0	8.526e-06
1169.2	8.0373e-06
1169.4	7.5767e-06
1169.6	7.1424e-06
1169.8	6.7331e-06
1170.0	6.3472e-06
1170.2	6.8365e-06
1170.4	7.3636e-06
1170.6	7.9313e-06
1170.8	8.5428e-06
1171.0	9.2015e-06
1171.2	9.9109e-06
1171.4	1.0675e-05
1171.6	1.1498e-05
1171.8	1.2384e-05
1172.0	1.3339e-05
1172.2	1.4368e-05
1172.4	1.5475e-05
1172.6	1.6668e-05
1172.8	1.7954e-05
1173.0	1.9338e-05
1173.2	2.0829e-05
1173.4	2.2434e-05
1173.6	2.4164e-05
1173.8	2.6027e-05
1174.0	2.8034e-05
1174.2	3.0195e-05
1174.4	3.2523e-05
1174.6	3.503e-05
1174.8	3.7731e-05
1175.0	4.064e-05
1175.2	3.8752e-05
1175.4	3.6951e-05
1175.6	3.5235e-05
1175.8	3.3598e-05
1176.0	3.2037e-05
1176.2	3.0548e-05
1176.4	2.9129e-05
1176.6	2.7776e-05
1176.8	2.6485e-05
1177.0	2.5255e-05
1177.2	2.4081e-05
1177.4	2.2962e-05
1177.6	2.1896e-05
1177.8	2.0878e-05
1178.0	1.9908e-05
1178.2	1.8983e-05
1178.4	1.8101e-05
1178.6	1.726e-05
1178.8	1.6458e-05
1179.0	1.5694e-05
1179.2	1.4965e-05
1179.4	1.4269e-05
1179.6	1.3606e-05
1179.8	1.2974e-05
1180.0	1.2371e-05
1180.2	1.2667e-05
1180.4	1.2969e-05
1180.6	1.3279e-05
1180.8	1.3596e-05
1181.0	1.392e-05
1181.2	1.4253e-05
1181.4	1.4593e-05
1181.6	1.4941e-05
1181.8	1.5298e-05
1182.0	1.5663e-05
1182.2	1.6037e-05
1182.4	1.642e-05
1182.6	1.6812e-05
1182.8	1.7213e-05
1183.0	1.7624e-05
1183.2	1.8045e-05
1183.4	1.8476e-05
1183.6	1.8917e-05
1183.8	1.9369e-05
1184.0	1.9831e-05
1184.2	2.0304e-05
1184.4	2.0789e-05
1184.6	2.1285e-05
1184.8	2.1793e-05
1185.0	2.2314e-05
1185.2	2.2773e-05
1185.4	2.3243e-05
1185.6	2.3722e-05
1185.8	2.421e-05
1186.0	2.4709e-05
1186.2	2.5218e-05
1186.4	2.5738e-05
1186.6	2.6268e-05
1186.8	2.6809e-05
1187.0	2.7362e-05
1187.2	2.7925e-05
1187.4	2.8501e-05
1187.6	2.9088e-05
1187.8	2.9687e-05
1188.0	3.0299e-05
1188.2	3.0923e-05
1188.4	3.156e-05
1188.6	3.221e-05
1188.8	3.2874e-05
1189.0	3.3551e-05
1189.2	3.4242e-05
1189.4	3.4948e-05
1189.6	3.5668e-05
1189.8	3.6403e-05
1190.0	3.7153e-05
1190.2	3.7253e-05
1190.4	3.7353e-05
1190.6	3.7453e-05
1190.8	3.7554e-05
1191.0	3.7655e-05
1191.2	3.7756e-05
1191.4	3.7858e-05
1191.6	3.796e-05
1191.8	3.8062e-05
1192.0	3.8164e-05
1192.2	3.8267e-05
1192.4	3.837e-05
1192.6	3.8473e-05
1192.8	3.8576e-05
1193.0	3.868e-05
1193.2	3.8784e-05
1193.4	3.8888e-05
1193.6	3.8993e-05
1193.8	3.9098e-05
1194.0	3.9203e-05
1194.2	3.9308e-05
1194.4	3.9414e-05
1194.6	3.952e-05
1194.8	3.9626e-05
1195.0	3.9733e-05
1195.2	3.8898e-05
1195.4	3.808e-05
1195.6	3.728e-05
1195.8	3.6496e-05
1196.0	3.5729e-05
1196.2	3.4978e-05
1196.4	3.4243e-05
1196.6	3.3523e-05
1196.8	3.2819e-05
1197.0	3.2129e-05
1197.2	3.1454e-05
1197.4	3.0793e-05
1197.6	3.0145e-05
1197.8	2.9512e-05
1198.0	2.8891e-05
1198.2	2.8284e-05
1198.4	2.769e-05
1198.6	2.7108e-05
1198.8	2.6538e-05
1199.0	2.598e-05
1199.2	2.5434e-05
1199.4	2.49e-05
1199.6	2.4376e-05
1199.8	2.3864e-05
1200.0	2.3362e-05
1200.2	2.3897e-05
1200.4	2.4445e-05
1200.6	2.5005e-05
1200.8	2.5578e-05
1201.0	2.6163e-05
1201.2	2.6763e-05
1201.4	2.7376e-05
1201.6	2.8003e-05
1201.8	2.8644e-05
1202.0	2.93e-05
1202.2	2.9971e-05
1202.4	3.0658e-05
1202.6	3.136e-05
1202.8	3.2078e-05
1203.0	3.2813e-05
1203.2	3.3565e-05
1203.4	3.4334e-05
1203.6	3.512e-05
1203.8	3.5925e-05
1204.0	3.6747e-05
1204.2	3.7589e-05
1204.4	3.845e-05
1204.6	3.9331e-05
1204.8	4.0232e-05
1205.0	4.1153e-05
1205.2	4.1266e-05
1205.4	4.1379e-05
1205.6	4.1493e-05
1205.8	4.1606e-05
1206.0	4.172e-05
1206.2	4.1835e-05
1206.4	4.1949e-05
1206.6	4.2064e-05
1206.8	4.218e-05
1207.0	4.2295e-05
1207.2	4.2411e-05
1207.4	4.2527e-05
1207.6	4.2644e-05
1207.8	4.2761e-05
1208.0	4.2878e-05
1208.2	4.2995e-05
1208.4	4.3113e-05
1208.6	4.3231e-05
1208.8	4.335e-05
1209.0	4.3469e-05
1209.2	4.3588e-05
1209.4	4.3707e-05
1209.6	4.3827e-05
1209.8	4.3947e-05
1210.0	4.4068e-05
